NAME	RE_011100	IM_011100	RE_012000	IM_012000	RE_100200	IM_100200	RE_101100	IM_101100	RE_102000	IM_102000	RE_210000	IM_210000	RE_300000	IM_300000	RE_001300	IM_001300	RE_003100	IM_003100	RE_004000	IM_004000	RE_021100	IM_021100	RE_110200	IM_110200	RE_022000	IM_022000	RE_112000	IM_112000	RE_130000	IM_130000	RE_200200	IM_200200	RE_201100	IM_201100	RE_202000	IM_202000	RE_400000	IM_400000	RE_310000	IM_310000	RE_001200	IM_001200	RE_002100	IM_002100	RE_003000	IM_003000	RE_021000	IM_021000	RE_110100	IM_110100	RE_111000	IM_111000	RE_200100	IM_200100	RE_201000	IM_201000	RE_011200	IM_011200	RE_012100	IM_012100	RE_031000	IM_031000	RE_013000	IM_013000	RE_100300	IM_100300	RE_101200	IM_101200	RE_102100	IM_102100	RE_103000	IM_103000	RE_120100	IM_120100	RE_121000	IM_121000	RE_210100	IM_210100	RE_211000	IM_211000	
BPM_A.7R8.B2	     22.7881	     22.5229	      1.3511	     -1.8575	      1.3511	      1.8575	     22.7881	    -22.5229	    -25.3223	     15.6677	     34.0677	     -0.5637	    -34.0943	      9.4221	   -411.3325	   -403.3937	   -411.3325	    403.3937	    576.8361	   1819.7986	   1114.9714	   5823.0616	    657.5466	  -3647.2153	  21130.4904	   1621.3476	    657.5466	   3647.2153	   1910.9901	  -6547.7216	  21130.4904	  -1621.3476	   1114.9714	  -5823.0616	   6246.5002	   4040.7352	   2174.9155	   5643.5211	   1910.9901	   6547.7216	     -0.0474	     -0.0053	     -0.0474	      0.0053	      0.0867	     -0.0425	     -0.0070	      0.0038	     -0.0161	     -0.0017	     -0.0161	      0.0017	     -0.0070	     -0.0038	      0.0365	      0.0080	      0.3709	      7.3178	    -35.6317	     52.6643	     -0.4014	      0.6333	      4.0897	     -6.8982	      4.0897	      6.8982	    -35.6317	    -52.6643	      0.3709	     -7.3178	    -12.9311	     -9.4422	      1.1821	      4.7525	    -47.8756	      4.9365	    -47.8756	     -4.9365	      1.1821	     -4.7525	
BPM.8R8.B2	     29.7663	    -11.8535	      1.7731	      1.4608	      1.7731	     -1.4608	     29.7663	     11.8535	     28.8345	      7.4320	     14.1662	     30.9863	     35.2994	      2.2764	    246.9829	    520.5170	    246.9829	   -520.5170	   1618.0176	   1013.1629	   3518.4428	  -4772.0423	  -1875.2290	   3196.4690	  18079.3282	  11057.2265	  -1875.2290	  -3196.4690	  -6104.5294	   3042.0308	  18079.3282	 -11057.2265	   3518.4428	   4772.0423	   6129.4552	  -4216.2128	   5456.0719	  -2609.3210	  -6104.5294	  -3042.0308	     -0.0136	      0.0458	     -0.0136	     -0.0458	     -0.0804	     -0.0535	     -0.0012	      0.0078	     -0.0045	      0.0156	     -0.0045	     -0.0156	     -0.0012	     -0.0078	     -0.0264	     -0.0265	      3.7531	     -6.2935	    -46.9648	     42.8652	      0.7487	      0.0410	     -3.2637	      7.3252	     -3.2637	     -7.3252	    -46.9648	    -42.8652	      3.7531	      6.2935	    -15.2489	      4.8821	      1.6542	     -4.6092	    -47.7018	     -6.4020	    -47.7018	      6.4020	      1.6542	      4.6092	
BPM.9R8.B2	     -3.9112	    -31.8001	      1.3228	      1.8782	      1.3228	     -1.8782	     -3.9112	     31.8001	    -29.7758	     -0.2202	    -26.3784	     21.5670	    -22.9352	    -26.9301	    517.6069	   -253.0255	    517.6069	    253.0255	  -1593.7817	  -1050.8424	  -5408.2846	   2429.6840	   3218.2862	   1837.8015	  18629.2514	 -10103.2801	   3218.2862	  -1837.8015	   6811.9553	    347.2571	  18629.2514	  10103.2801	  -5408.2846	  -2429.6840	  -6643.7236	  -3347.8750	    593.5385	  -6018.8574	   6811.9553	   -347.2571	      0.0230	      0.0418	      0.0230	     -0.0418	      0.0950	     -0.0174	      0.0079	     -0.0009	      0.0079	      0.0141	      0.0079	     -0.0141	      0.0079	      0.0009	      0.0181	      0.0327	     -7.3275	     -0.0224	    -19.2810	     60.5915	     -0.7490	     -0.0338	     -7.9853	      0.7372	     -7.9853	     -0.7372	    -19.2810	    -60.5915	     -7.3275	      0.0224	     15.5656	      3.7522	     -4.8092	      0.9251	    -44.5245	     18.2764	    -44.5245	    -18.2764	     -4.8092	     -0.9251	
BPM.10R8.B2	    -14.4092	    -28.6169	      0.2119	      2.2885	      0.2119	     -2.2885	    -14.4092	     28.6169	    -10.3520	    -27.9205	    -32.1073	     11.4081	     11.3420	    -33.5059	    143.4257	   -557.9382	    143.4257	    557.9382	   1288.6998	  -1408.5079	  -2635.0793	   5310.8842	   3486.9654	  -1255.2323	  20114.1925	  -6674.5018	   3486.9654	   1255.2323	   5483.4229	  -4056.7311	  20114.1925	   6674.5018	  -2635.0793	  -5310.8842	   3225.3883	  -6704.2178	   6019.8697	   -583.7167	   5483.4229	   4056.7311	      0.0384	      0.0283	      0.0384	     -0.0283	      0.0424	      0.0867	      0.0074	     -0.0029	      0.0131	      0.0095	      0.0131	     -0.0095	      0.0074	      0.0029	     -0.0215	      0.0305	     -5.2456	      5.1177	    -24.5482	     58.6564	     -0.6374	      0.3950	     -5.2290	     -6.0799	     -5.2290	      6.0799	    -24.5482	    -58.6564	     -5.2456	     -5.1177	     -4.8305	     15.2657	     -2.7840	      4.0294	    -45.9624	     14.2802	    -45.9624	    -14.2802	     -2.7840	     -4.0294	
BPM.11R8.B2	    -31.7582	     -4.2508	      0.6116	      2.2145	      0.6116	     -2.2145	    -31.7582	      4.2508	     29.3951	     -4.7548	    -27.5348	    -20.0715	     -3.4854	     35.2015	   -297.4622	   -493.3872	   -297.4622	    493.3872	   1385.5583	   1313.3277	   5905.2619	    525.7058	   1548.4113	  -3367.2582	   2158.2071	 -21082.5402	   1548.4113	   3367.2582	  -5771.6255	  -3635.0279	   2158.2071	  21082.5402	   5905.2619	   -525.7058	   -324.3965	   7432.7074	  -4826.0595	  -3645.3754	  -5771.6255	   3635.0279	      0.0464	      0.0113	      0.0464	     -0.0113	     -0.0648	      0.0715	     -0.0027	     -0.0075	      0.0158	      0.0037	      0.0158	     -0.0037	     -0.0027	      0.0075	     -0.0070	     -0.0367	      3.9586	      6.1671	     11.2477	     62.5834	      0.7480	      0.0526	     -3.7761	     -7.0751	     -3.7761	      7.0751	     11.2477	    -62.5834	      3.9586	     -6.1671	     -9.9751	    -12.5254	      3.3876	      3.5372	    -30.8351	     36.9549	    -30.8351	    -36.9549	      3.3876	     -3.5372	
BPM.12R8.B2	    -16.0766	     26.4987	     -1.1195	      2.1045	     -1.1195	     -2.1045	    -16.0766	    -26.4987	    -30.2942	      0.0849	      6.9019	    -34.3006	     15.4507	    -31.9454	   -226.8754	    502.6449	   -226.8754	   -502.6449	    606.8687	  -1794.8308	  -3681.3126	  -4822.8192	  -3601.8629	    533.3293	  -1597.8276	 -21151.2942	  -3601.8629	   -533.3293	   1398.9554	   6847.2275	  -1597.8276	  21151.2942	  -3681.3126	   4822.8192	   7193.7056	  -1538.8782	  -3264.3042	   5204.3604	   1398.9554	  -6847.2275	      0.0321	     -0.0353	      0.0321	      0.0353	      0.0697	     -0.0668	     -0.0079	      0.0002	      0.0108	     -0.0121	      0.0108	      0.0121	     -0.0079	     -0.0002	     -0.0024	      0.0373	      2.1079	     -6.7893	     16.9762	     61.5966	     -0.4562	     -0.5169	      7.6882	      0.0149	      7.6882	     -0.0149	     16.9762	    -61.5966	      2.1079	      6.7893	     -8.3268	     13.2717	      0.6712	     -4.9421	    -27.3673	     39.6248	    -27.3673	    -39.6248	      0.6712	      4.9421	
BPM.13R8.B2	     -1.6570	     32.0830	     -1.6043	     -2.7431	     -1.6043	      2.7431	     -1.6570	    -32.0830	     30.4108	     -8.4527	     24.7703	    -24.9673	     29.6546	     19.7395	    524.0970	   -295.7881	    524.0970	    295.7881	  -1877.9014	   -456.6562	  -5889.6221	   1219.5959	   2769.1539	   2102.0957	  19002.6172	  -9469.9547	   2769.1539	  -2102.0957	   6783.5903	   1750.6250	  19002.6172	   9469.9547	  -5889.6221	  -1219.5959	  -7325.1759	   -705.8592	  -1828.6123	  -5865.7952	   6783.5903	  -1750.6250	     -0.0194	     -0.0436	     -0.0194	      0.0436	     -0.0876	      0.0406	     -0.0079	      0.0000	     -0.0067	     -0.0148	     -0.0067	      0.0148	     -0.0079	     -0.0000	     -0.0264	     -0.0264	     -7.4375	     -1.0393	    -20.4822	     61.1860	     -0.7465	     -0.1859	     -8.1219	      1.3754	     -8.1219	     -1.3754	    -20.4822	    -61.1860	     -7.4375	      1.0393	     15.4777	     -2.4152	     -5.0012	      0.1901	    -44.8700	     17.6662	    -44.8700	    -17.6662	     -5.0012	     -0.1901	
BPM.14R8.B2	     16.1387	     27.9739	      2.7617	     -2.0269	      2.7617	      2.0269	     16.1387	    -27.9739	      8.6075	     32.8355	     12.9207	    -21.2371	    -12.7945	     27.1786	    -27.9924	   -395.6540	    -27.9924	    395.6540	   1686.2191	  -1041.7909	  -1295.0405	   4329.4806	   1913.0420	  -2078.4710	  20869.4800	  -2466.1248	   1913.0420	   2078.4710	   2680.0443	  -4556.9910	  20869.4800	   2466.1248	  -1295.0405	  -4329.4806	   3483.6140	  -6067.3233	   4886.6125	  -3019.0797	   2680.0443	   4556.9910	     -0.0401	     -0.0259	     -0.0401	      0.0259	     -0.0253	     -0.0932	     -0.0076	      0.0023	     -0.0138	     -0.0088	     -0.0138	      0.0088	     -0.0076	     -0.0023	      0.0225	     -0.0298	     -5.7459	      4.5702	    -29.0775	     58.5036	     -0.9634	      0.7627	     -4.4638	     -6.8359	     -4.4638	      6.8359	    -29.0775	    -58.5036	     -5.7459	     -4.5702	     -7.9469	     13.6099	      0.3626	      2.9837	    -46.0933	     10.1375	    -46.0933	    -10.1375	      0.3626	     -2.9837	
BPM.15R8.B2	     17.1030	     23.4917	    -13.8803	      2.9113	    -13.8803	     -2.9113	     17.1030	    -23.4917	    -28.6696	    -22.0923	     24.9894	      6.7842	     25.0747	    -15.8216	   -565.9026	    -58.2825	   -565.9026	     58.2825	   1025.2137	   1063.8221	   8717.5548	   -397.6990	     30.7813	  -1704.2600	  -4500.3556	 -19972.3833	     30.7813	   1704.2600	  -5202.3422	   2007.9983	  -4500.3556	  19972.3833	   8717.5548	    397.6990	    465.3052	   6648.7972	  -1621.7613	  -5641.2571	  -5202.3422	  -2007.9983	     -0.0469	     -0.0089	     -0.0469	      0.0089	      0.0751	     -0.0606	      0.0057	      0.0055	     -0.0161	     -0.0030	     -0.0161	      0.0030	      0.0057	     -0.0055	     -0.0137	      0.0347	      4.0100	     -3.2189	     29.3800	     53.6526	     -0.0187	      0.1474	      5.1433	     -7.2274	      5.1433	      7.2274	     29.3800	    -53.6526	      4.0100	      3.2189	    -10.4862	     -6.9069	      2.0097	     -0.4917	    -23.4994	     40.4861	    -23.4994	    -40.4861	      2.0097	      0.4917	
BPM.16R8.B2	     29.7207	     -1.8279	     -9.3584	     -9.8979	     -9.3584	      9.8979	     29.7207	      1.8279	     31.5142	     17.0953	      7.7364	     23.5491	    -20.6412	     20.7843	    184.4932	    598.4023	    184.4932	   -598.4023	    140.2951	  -1469.2266	  -3514.9124	  -7916.9623	  -1671.8033	    674.3749	  -3530.3884	 -20092.6836	  -1671.8033	   -674.3749	   3634.6488	   4074.3221	  -3530.3884	  20092.6836	  -3514.9124	   7916.9623	   4493.3606	  -4969.8503	  -2682.7780	   5142.0040	   3634.6488	  -4074.3221	     -0.0329	      0.0346	     -0.0329	     -0.0346	     -0.0653	      0.0710	      0.0077	     -0.0014	     -0.0112	      0.0119	     -0.0112	     -0.0119	      0.0077	      0.0014	      0.0066	     -0.0367	     -4.1843	     -2.4790	     27.9707	     54.0172	      0.0712	     -0.0644	      4.6322	      7.7134	      4.6322	     -7.7134	     27.9707	    -54.0172	     -4.1843	      2.4790	      1.9521	     12.7372	     -1.1578	     -1.5895	    -24.4883	     39.7801	    -24.4883	    -39.7801	     -1.1578	      1.5895	
BPM.17R8.B2	     22.6010	    -14.7842	     12.5377	     -7.5419	     12.5377	      7.5419	     22.6010	     14.7842	    -33.8093	     -8.2133	     -3.8288	     24.6563	    -22.0820	    -18.9117	    280.3718	   -405.2540	    280.3718	    405.2540	  -1409.2789	   -105.4502	  -8619.9147	  -1216.1447	   1854.3940	    756.3595	  18925.8073	  -7697.1120	   1854.3940	   -756.3595	   5371.1085	  -1013.7944	  18925.8073	   7697.1120	  -8619.9147	   1216.1447	  -5331.1439	   3956.7403	  -3615.2769	  -4572.4134	   5371.1085	   1013.7944	      0.0194	      0.0436	      0.0194	     -0.0436	      0.0875	     -0.0406	      0.0079	     -0.0000	      0.0067	      0.0149	      0.0067	     -0.0149	      0.0079	      0.0000	      0.0263	      0.0264	     -1.6253	      4.4865	    -11.7166	     59.0409	      0.1436	     -0.0926	     -4.7484	     -6.6867	     -4.7484	      6.6867	    -11.7166	    -59.0409	     -1.6253	     -4.4865	      8.8416	     -8.7964	     -1.4304	      1.2381	    -43.9208	     15.6941	    -43.9208	    -15.6941	     -1.4304	     -1.2381	
BPM.18R8.B2	     18.8073	    -24.7316	     16.4854	      3.8627	     16.4854	     -3.8627	     18.8073	     24.7316	      9.3808	    -31.3803	    -33.6628	     12.0854	      9.4665	    -33.4435	   -417.1383	   -558.3357	   -417.1383	    558.3357	    939.5042	  -1013.3839	  -7952.7950	   6152.0015	   3030.3496	   -885.6580	  20555.3227	  -2772.2070	   3030.3496	    885.6580	   5709.3005	  -4065.6591	  20555.3227	   2772.2070	  -7952.7950	  -6152.0015	   -846.8488	  -6596.0681	   6168.7972	  -1021.5170	   5709.3005	   4065.6591	      0.0401	      0.0259	      0.0401	     -0.0259	      0.0253	      0.0931	      0.0076	     -0.0021	      0.0137	      0.0087	      0.0137	     -0.0087	      0.0076	      0.0021	     -0.0226	      0.0297	      3.8181	      4.9304	    -21.0357	     55.4202	      0.3247	     -0.5848	      6.3082	     -6.9665	      6.3082	      6.9665	    -21.0357	    -55.4202	      3.8181	     -4.9304	      3.5874	     12.8117	     -2.5974	      3.2162	    -46.7419	      9.3296	    -46.7419	     -9.3296	     -2.5974	     -3.2162	
BPM.19R8.B2	    -31.8906	      3.8800	      1.0231	      1.9555	      1.0231	     -1.9555	    -31.8906	     -3.8800	     29.0715	      6.0188	    -21.6358	    -26.4800	    -26.7794	     22.6718	   -505.5385	   -155.0604	   -505.5385	    155.0604	   1127.4309	   1431.5825	   4631.1189	  -1971.5032	   1744.0208	  -4310.7798	  -6586.9640	 -20468.5667	   1744.0208	   4310.7798	  -6604.1032	   -293.7370	  -6586.9640	  20468.5667	   4631.1189	   1971.5032	  -4462.9414	   5349.6565	    420.5408	  -6048.5453	  -6604.1032	    293.7370	      0.0469	      0.0089	      0.0469	     -0.0089	     -0.0751	      0.0607	     -0.0057	     -0.0055	      0.0159	      0.0029	      0.0159	     -0.0029	     -0.0057	      0.0055	      0.0137	     -0.0348	      5.5798	      4.6150	     23.6998	     58.9149	      0.6093	     -0.4463	     -4.4604	     -6.6835	     -4.4604	      6.6835	     23.6998	    -58.9149	      5.5798	     -4.6150	     -4.2058	    -15.4828	      4.3068	      2.3811	    -22.7271	     42.3443	    -22.7271	    -42.3443	      4.3068	     -2.3811	
BPM.20R8.B2	    -14.0458	     27.6591	     -0.7738	      2.3223	     -0.7738	     -2.3223	    -14.0458	    -27.6591	    -30.1838	     -0.7267	      9.0267	    -33.7113	     21.5295	    -28.1260	     94.3011	    512.0074	     94.3011	   -512.0074	    320.6076	  -1781.1839	  -3592.8770	  -3710.9061	  -4564.3391	    226.1666	  -5550.8692	 -20813.0876	  -4564.3391	   -226.1666	   2328.4119	   6267.1259	  -5550.8692	  20813.0876	  -3592.8770	   3710.9061	   6874.8110	   -523.4218	  -4402.9927	   4245.3142	   2328.4119	  -6267.1259	      0.0329	     -0.0346	      0.0329	      0.0346	      0.0654	     -0.0710	     -0.0078	      0.0014	      0.0111	     -0.0118	      0.0111	      0.0118	     -0.0078	     -0.0014	     -0.0066	      0.0368	      1.7279	     -6.8943	     22.3456	     59.8117	     -0.5553	     -0.3870	      7.5989	     -1.0513	      7.5989	      1.0513	     22.3456	    -59.8117	      1.7279	      6.8943	     -8.4593	     13.2402	      0.4318	     -4.9634	    -23.7460	     41.8971	    -23.7460	    -41.8971	      0.4318	      4.9634	
BPM.21R8.B2	     -1.6570	     32.0830	     -1.6044	     -2.7431	     -1.6044	      2.7431	     -1.6570	    -32.0830	     30.4106	     -8.4535	     24.7703	    -24.9672	     29.6545	     19.7396	    289.4554	   -563.1937	    289.4554	    563.1937	  -1823.1484	   -325.9651	  -5057.6254	    943.3981	   3314.9405	   2873.9820	  19217.2982	  -9770.8244	   3314.9405	  -2873.9820	   6514.9029	   1597.4190	  19217.2982	   9770.8244	  -5057.6254	   -943.3981	  -6815.6398	   -951.7230	  -1965.6711	  -5792.4330	   6514.9029	  -1597.4190	     -0.0194	     -0.0436	     -0.0194	      0.0436	     -0.0876	      0.0406	     -0.0079	      0.0000	     -0.0067	     -0.0148	     -0.0067	      0.0148	     -0.0079	     -0.0000	     -0.0264	     -0.0264	     -7.4306	     -1.0380	    -20.4797	     61.1780	     -0.7459	     -0.1820	     -8.1257	      1.3731	     -8.1257	     -1.3731	    -20.4797	    -61.1780	     -7.4306	      1.0380	     15.4776	     -2.4200	     -5.0056	      0.1884	    -44.8714	     17.6742	    -44.8714	    -17.6742	     -5.0056	     -0.1884	
BPM.22R8.B2	     16.1387	     27.9739	      2.7617	     -2.0269	      2.7617	      2.0269	     16.1387	    -27.9739	      8.6075	     32.8355	     12.9207	    -21.2371	    -12.7945	     27.1786	   -366.9173	   -287.4710	   -366.9173	    287.4710	   1553.2459	  -1090.5004	   -956.7319	   3520.7446	   2838.7053	  -2270.2675	  21164.8075	  -2687.8842	   2838.7053	   2270.2675	   2388.0358	  -4455.0440	  21164.8075	   2687.8842	   -956.7319	  -3520.7446	   3487.5912	  -5501.4921	   4832.6980	  -3164.9211	   2388.0358	   4455.0440	     -0.0401	     -0.0259	     -0.0401	      0.0259	     -0.0253	     -0.0932	     -0.0076	      0.0023	     -0.0138	     -0.0088	     -0.0138	      0.0088	     -0.0076	     -0.0023	      0.0225	     -0.0298	     -5.7410	      4.5651	    -29.0746	     58.4956	     -0.9604	      0.7653	     -4.4622	     -6.8402	     -4.4622	      6.8402	    -29.0746	    -58.4956	     -5.7410	     -4.5651	     -7.9434	     13.6123	      0.3588	      2.9865	    -46.0960	     10.1445	    -46.0960	    -10.1445	      0.3588	     -2.9865	
BPM.23R8.B2	     17.1030	     23.4917	    -13.8803	      2.9113	    -13.8803	     -2.9113	     17.1030	    -23.4917	    -28.6696	    -22.0923	     24.9894	      6.7842	     25.0747	    -15.8216	   -733.5350	    255.5217	   -733.5350	   -255.5217	   1070.1274	    929.5192	   7954.2989	     33.5167	    560.8720	  -2486.9745	  -4760.9639	 -20234.0683	    560.8720	   2486.9745	  -4909.1854	   2106.5950	  -4760.9639	  20234.0683	   7954.2989	    -33.5167	    523.9524	   6085.9996	  -1776.4093	  -5625.1198	  -4909.1854	  -2106.5950	     -0.0469	     -0.0089	     -0.0469	      0.0089	      0.0751	     -0.0606	      0.0057	      0.0055	     -0.0161	     -0.0030	     -0.0161	      0.0030	      0.0057	     -0.0055	     -0.0137	      0.0347	      4.0045	     -3.2234	     29.3758	     53.6453	     -0.0222	      0.1454	      5.1445	     -7.2319	      5.1445	      7.2319	     29.3758	    -53.6453	      4.0045	      3.2234	    -10.4904	     -6.9063	      2.0127	     -0.4882	    -23.4959	     40.4928	    -23.4959	    -40.4928	      2.0127	      0.4882	
BPM.24R8.B2	     29.7207	     -1.8279	     -9.3584	     -9.8979	     -9.3584	      9.8979	     29.7207	      1.8279	     31.5142	     17.0953	      7.7364	     23.5491	    -20.6412	     20.7843	    539.5060	    621.6306	    539.5060	   -621.6306	      9.7218	  -1414.4077	  -2833.2867	  -7365.6973	  -2603.5006	    514.4424	  -3777.9168	 -20366.7728	  -2603.5006	   -514.4424	   3618.5614	   3765.4478	  -3777.9168	  20366.7728	  -2833.2867	   7365.6973	   4048.1553	  -4620.6042	  -2558.9011	   5235.9777	   3618.5614	  -3765.4478	     -0.0329	      0.0346	     -0.0329	     -0.0346	     -0.0653	      0.0710	      0.0077	     -0.0014	     -0.0112	      0.0119	     -0.0112	     -0.0119	      0.0077	      0.0014	      0.0066	     -0.0367	     -4.1863	     -2.4722	     27.9667	     54.0097	      0.0705	     -0.0605	      4.6357	      7.7165	      4.6357	     -7.7165	     27.9667	    -54.0097	     -4.1863	      2.4722	      1.9554	     12.7398	     -1.1557	     -1.5937	    -24.4850	     39.7869	    -24.4850	    -39.7869	     -1.1557	      1.5937	
BPM.25R8.B2	     22.6010	    -14.7842	     12.5377	     -7.5419	     12.5377	      7.5419	     22.6010	     14.7842	    -33.8093	     -8.2133	     -3.8288	     24.6563	    -22.0820	    -18.9117	     45.7222	   -672.6736	     45.7222	    672.6736	  -1354.5015	     25.1405	  -7787.9210	  -1492.3572	   2400.2367	   1528.1716	  19140.7654	  -7997.4257	   2400.2367	  -1528.1716	   5102.4167	  -1166.9832	  19140.7654	   7997.4257	  -7787.9210	   1492.3572	  -4821.5908	   3710.6991	  -3752.3652	  -4499.0419	   5102.4167	   1166.9832	      0.0194	      0.0436	      0.0194	     -0.0436	      0.0875	     -0.0406	      0.0079	     -0.0000	      0.0067	      0.0149	      0.0067	     -0.0149	      0.0079	      0.0000	      0.0263	      0.0264	     -1.6184	      4.4878	    -11.7150	     59.0326	      0.1442	     -0.0887	     -4.7522	     -6.6894	     -4.7522	      6.6894	    -11.7150	    -59.0326	     -1.6184	     -4.4878	      8.8417	     -8.8006	     -1.4348	      1.2365	    -43.9225	     15.7015	    -43.9225	    -15.7015	     -1.4348	     -1.2365	
BPM.26R8.B2	     18.8073	    -24.7316	     16.4854	      3.8627	     16.4854	     -3.8627	     18.8073	     24.7316	      9.3808	    -31.3803	    -33.6628	     12.0854	      9.4665	    -33.4435	   -756.0632	   -450.1528	   -756.0632	    450.1528	    806.5310	  -1062.0935	  -7614.4863	   5343.2655	   3956.0129	  -1077.4544	  20850.6502	  -2993.9662	   3956.0129	   1077.4544	   5417.2920	  -3963.7121	  20850.6502	   2993.9662	  -7614.4863	  -5343.2655	   -842.8717	  -6030.2370	   6114.8826	  -1167.3586	   5417.2920	   3963.7121	      0.0401	      0.0259	      0.0401	     -0.0259	      0.0253	      0.0931	      0.0076	     -0.0021	      0.0137	      0.0087	      0.0137	     -0.0087	      0.0076	      0.0021	     -0.0226	      0.0297	      3.8229	      4.9252	    -21.0329	     55.4122	      0.3277	     -0.5822	      6.3098	     -6.9709	      6.3098	      6.9709	    -21.0329	    -55.4122	      3.8229	     -4.9252	      3.5908	     12.8140	     -2.6012	      3.2191	    -46.7447	      9.3367	    -46.7447	     -9.3367	     -2.6012	     -3.2191	
BPM.27R8.B2	    -31.8906	      3.8800	      1.0231	      1.9555	      1.0231	     -1.9555	    -31.8906	     -3.8800	     29.0715	      6.0188	    -21.6358	    -26.4800	    -26.7794	     22.6718	   -673.1708	    158.7436	   -673.1708	   -158.7436	   1172.3445	   1297.2796	   3867.8628	  -1540.2875	   2274.1117	  -5093.4944	  -6847.5719	 -20730.2519	   2274.1117	   5093.4944	  -6310.9465	   -195.1403	  -6847.5719	  20730.2519	   3867.8628	   1540.2875	  -4404.2942	   4786.8588	    265.8925	  -6032.4077	  -6310.9465	    195.1403	      0.0469	      0.0089	      0.0469	     -0.0089	     -0.0751	      0.0607	     -0.0057	     -0.0055	      0.0159	      0.0029	      0.0159	     -0.0029	     -0.0057	      0.0055	      0.0137	     -0.0348	      5.5744	      4.6105	     23.6957	     58.9074	      0.6058	     -0.4483	     -4.4591	     -6.6880	     -4.4591	      6.6880	     23.6957	    -58.9074	      5.5744	     -4.6105	     -4.2100	    -15.4821	      4.3099	      2.3846	    -22.7236	     42.3510	    -22.7236	    -42.3510	      4.3099	     -2.3846	
BPM.28R8.B2	    -14.0458	     27.6591	     -0.7738	      2.3223	     -0.7738	     -2.3223	    -14.0458	    -27.6591	    -30.1838	     -0.7267	      9.0267	    -33.7113	     21.5295	    -28.1260	    449.3139	    535.2357	    449.3139	   -535.2357	    190.0343	  -1726.3650	  -2911.2512	  -3159.6410	  -5496.0364	     66.2339	  -5798.3980	 -21087.1768	  -5496.0364	    -66.2339	   2312.3244	   5958.2516	  -5798.3980	  21087.1768	  -2911.2512	   3159.6410	   6429.6056	   -174.1758	  -4279.1156	   4339.2880	   2312.3244	  -5958.2516	      0.0329	     -0.0346	      0.0329	      0.0346	      0.0654	     -0.0710	     -0.0078	      0.0014	      0.0111	     -0.0118	      0.0111	      0.0118	     -0.0078	     -0.0014	     -0.0066	      0.0368	      1.7258	     -6.8875	     22.3417	     59.8041	     -0.5560	     -0.3831	      7.6024	     -1.0483	      7.6024	      1.0483	     22.3417	    -59.8041	      1.7258	      6.8875	     -8.4561	     13.2428	      0.4339	     -4.9676	    -23.7426	     41.9039	    -23.7426	    -41.9039	      0.4339	      4.9676	
BPM.29R8.B2	     -1.6570	     32.0830	     -1.6044	     -2.7431	     -1.6044	      2.7431	     -1.6570	    -32.0830	     30.4106	     -8.4535	     24.7703	    -24.9672	     29.6545	     19.7396	     54.8058	   -830.6132	     54.8058	    830.6132	  -1768.3710	   -195.3743	  -4225.6317	    667.1856	   3860.7832	   3645.7942	  19432.2563	 -10071.1383	   3860.7832	  -3645.7942	   6246.2110	   1444.2302	  19432.2563	  10071.1383	  -4225.6317	   -667.1856	  -6306.0867	  -1197.7641	  -2102.7595	  -5719.0615	   6246.2110	  -1444.2302	     -0.0194	     -0.0436	     -0.0194	      0.0436	     -0.0876	      0.0406	     -0.0079	      0.0000	     -0.0067	     -0.0148	     -0.0067	      0.0148	     -0.0079	     -0.0000	     -0.0264	     -0.0264	     -7.4236	     -1.0367	    -20.4780	     61.1697	     -0.7453	     -0.1781	     -8.1295	      1.3704	     -8.1295	     -1.3704	    -20.4780	    -61.1697	     -7.4236	      1.0367	     15.4776	     -2.4242	     -5.0100	      0.1868	    -44.8730	     17.6816	    -44.8730	    -17.6816	     -5.0100	     -0.1868	
BPM.30R8.B2	     11.7754	     29.8906	      0.6397	     -3.1107	      0.6397	      3.1107	     11.7754	    -29.8906	      7.9702	     30.5395	     32.8845	    -12.4673	    -10.4456	     34.0570	   -739.4252	   -382.3444	   -739.4252	    382.3444	   1346.3139	  -1162.9515	  -2273.5652	   3624.2925	   4885.1198	  -2081.7830	  21561.4192	  -3760.4108	   4885.1198	   2081.7830	   5191.8562	  -3760.7529	  21561.4192	   3760.4108	  -2273.5652	  -3624.2925	   3783.5376	  -5184.8327	   5952.9771	  -1300.2970	   5191.8562	   3760.7529	     -0.0401	     -0.0259	     -0.0401	      0.0259	     -0.0253	     -0.0932	     -0.0076	      0.0022	     -0.0137	     -0.0087	     -0.0137	      0.0087	     -0.0076	     -0.0022	      0.0226	     -0.0298	     -4.8432	      5.7189	    -29.5455	     57.3413	     -0.6843	      0.3446	     -3.4019	     -7.5099	     -3.4019	      7.5099	    -29.5455	    -57.3413	     -4.8432	     -5.7189	     -6.6740	     14.1735	     -2.5198	      4.3338	    -47.0407	     10.6482	    -47.0407	    -10.6482	     -2.5198	     -4.3338	
