NAME	RE_011100	IM_011100	RE_012000	IM_012000	RE_100200	IM_100200	RE_101100	IM_101100	RE_102000	IM_102000	RE_210000	IM_210000	RE_300000	IM_300000	RE_001300	IM_001300	RE_003100	IM_003100	RE_004000	IM_004000	RE_021100	IM_021100	RE_110200	IM_110200	RE_022000	IM_022000	RE_112000	IM_112000	RE_130000	IM_130000	RE_200200	IM_200200	RE_201100	IM_201100	RE_202000	IM_202000	RE_400000	IM_400000	RE_310000	IM_310000	RE_001200	IM_001200	RE_002100	IM_002100	RE_003000	IM_003000	RE_021000	IM_021000	RE_110100	IM_110100	RE_111000	IM_111000	RE_200100	IM_200100	RE_201000	IM_201000	RE_011200	IM_011200	RE_012100	IM_012100	RE_031000	IM_031000	RE_013000	IM_013000	RE_100300	IM_100300	RE_101200	IM_101200	RE_102100	IM_102100	RE_103000	IM_103000	RE_120100	IM_120100	RE_121000	IM_121000	RE_210100	IM_210100	RE_211000	IM_211000	
BPM.25R5.B2	     37.1304	     17.1641	      4.4295	     -1.1205	      4.4295	      1.1205	     37.1304	    -17.1641	    -15.1184	    -15.4762	     30.1336	     14.6900	    -26.2057	    -23.7889	  -2049.9185	    184.0628	  -2049.9185	   -184.0628	  -1572.2181	   -729.5106	   1336.9686	   1339.4731	  -1600.4268	  -2212.5094	  18088.9989	  11438.5486	  -1600.4268	   2212.5094	   -901.9190	  -5836.3836	  18088.9989	 -11438.5486	   1336.9686	  -1339.4731	  -5239.6561	   5438.3889	  -5426.9714	   3244.5803	   -901.9190	   5836.3836	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	
BPM.26R5.B2	     38.2195	     -1.6063	      0.2671	      3.2173	      0.2671	     -3.2173	     38.2195	      1.6063	     20.2358	      9.6526	     20.1273	     27.5941	     21.8480	    -27.6897	   1545.7826	   1244.0321	   1545.7826	  -1244.0321	   -718.2633	   1571.1423	   2357.1221	   -453.7588	   -272.0353	   2557.5120	  -7157.4637	  20366.1364	   -272.0353	  -2557.5120	  -5554.4550	  -2417.0167	  -7157.4637	 -20366.1364	   2357.1221	    453.7588	   6038.2530	  -3994.8190	   -788.6713	  -6362.5289	  -5554.4550	   2417.0167	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	
BPM.27R5.B2	     39.7850	    -19.8580	      0.8495	      3.9878	      0.8495	     -3.9878	     39.7850	     19.8580	     -9.0153	     23.1338	    -18.9735	     22.0751	     29.7176	      4.2747	   1902.8251	   -904.7609	   1902.8251	    904.7609	   -640.4415	  -1539.1934	   1201.4315	  -1309.7317	   1203.5760	    563.8038	 -13426.0774	  18260.2213	   1203.5760	   -563.8038	  -5504.7527	  -1437.3076	 -13426.0774	 -18260.2213	   1201.4315	   1309.7317	    760.8779	   6620.9290	   4754.5293	   3047.8183	  -5504.7527	   1437.3076	      0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	
BPM.28R5.B2	    -16.8741	    -21.9538	     -8.8502	      7.6280	     -8.8502	     -7.6280	    -16.8741	     21.9538	    -13.3457	    -29.9083	    -26.4470	     -9.9006	    -22.5039	    -20.3877	    197.4214	  -1025.2704	    197.4214	   1025.2704	   1674.0663	   -905.5770	  -2011.9092	   2842.7181	   1253.8537	   2739.3067	  17935.2463	  11468.9363	   1253.8537	  -2739.3067	   3614.5065	   4199.8019	  17935.2463	 -11468.9363	  -2011.9092	  -2842.7181	    851.3316	  -6502.2917	   4106.6651	  -3745.9254	   3614.5065	  -4199.8019	      0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	
BPM.29R5.B2	    -26.9734	      0.5438	    -10.6861	     -3.4016	    -10.6861	      3.4016	    -26.9734	     -0.5438	     17.4707	     27.5989	     -7.5775	    -28.3225	     27.0708	     14.2954	  -1001.6349	    278.0098	  -1001.6349	   -278.0098	  -1743.4785	   -709.0018	   3393.0143	   1044.7713	   1933.0977	  -2311.1858	  17025.2109	  12834.6279	   1933.0977	   2311.1858	   2662.4973	  -5076.0179	  17025.2109	 -12834.6279	   3393.0143	  -1044.7713	  -5198.9265	   3917.0411	  -5636.9036	     67.9836	   2662.4973	   5076.0179	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	
BPM.30R5.B2	    -26.0278	     14.4487	      6.5660	    -10.7109	      6.5660	     10.7109	    -26.0278	    -14.4487	    -23.5874	    -21.9201	      7.5739	    -28.2138	    -12.1323	     28.2946	    903.5905	    628.1160	    903.5905	   -628.1160	   -626.7444	   1799.2844	   2194.1207	  -2205.9385	  -3136.4095	    260.8223	  -8652.1431	  19356.7954	  -3136.4095	   -260.8223	  -2708.3301	  -4958.1116	  -8652.1431	 -19356.7954	   2194.1207	   2205.9385	   6136.9897	  -3056.4402	   2305.7664	  -5096.0206	  -2708.3301	   4958.1116	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	
BPM.31R5.B2	    -17.6729	     23.9612	     12.0111	     -3.6758	     12.0111	      3.6758	    -17.6729	    -23.9612	     22.1572	    -23.3634	     18.6124	    -22.5153	    -30.5643	     -3.6888	    941.2786	   -570.4084	    941.2786	    570.4084	   -916.0867	  -1670.6153	   -231.6460	  -3102.4201	  -1035.2477	   2971.4467	 -13908.9877	  16002.7613	  -1035.2477	  -2971.4467	  -5521.2314	  -1197.5052	 -13908.9877	 -16002.7613	   -231.6460	   3102.4201	    159.3949	   6854.2741	   4713.7404	   3011.1249	  -5521.2314	   1197.5052	     -0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	
BPM.32R5.B2	      6.3822	     46.4622	     -2.4173	     -4.2847	     -2.4173	      4.2847	      6.3822	    -46.4622	     14.9960	     18.3643	     27.7856	     11.5446	     22.7778	     20.1938	    780.8574	  -1998.1981	    780.8574	   1998.1981	   1491.6086	   -761.9084	  -1334.2017	    110.9439	   1216.5891	   -443.0740	  20146.3579	  10377.3803	   1216.5891	    443.0740	   3583.9201	   4557.0549	  20146.3579	 -10377.3803	  -1334.2017	   -110.9439	     41.4919	  -7055.9281	   4302.7660	  -3718.7665	   3583.9201	  -4557.0549	     -0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	
BPM.33R5.B2	     42.5572	     20.2268	      2.8434	     -3.8063	      2.8434	      3.8063	     42.5572	    -20.2268	    -18.2688	    -15.4830	      5.5485	     28.4997	    -26.5575	    -14.3626	  -2122.3794	    166.7417	  -2122.3794	   -166.7417	  -1551.3644	   -670.1829	    582.8425	    988.9349	   -949.6361	   -909.0199	  19220.2499	  11956.7464	   -949.6361	    909.0199	   2963.0424	  -4763.8145	  19220.2499	 -11956.7464	    582.8425	   -988.9349	  -5213.8100	   4823.5466	  -5609.9857	    -83.8221	   2963.0424	   4763.8145	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	
BPM.34R5.B2	     44.4497	     -1.5173	      3.2809	      2.4213	      3.2809	     -2.4213	     44.4497	      1.5173	     23.2402	      8.7527	     -8.0726	     27.9666	     12.4331	    -27.3275	   1587.5109	   1303.1498	   1587.5109	  -1303.1498	   -663.3402	   1551.0116	   1607.5897	    -17.1608	    276.6374	   1177.8337	  -7376.7023	  21577.0038	    276.6374	  -1177.8337	  -2500.6712	  -5102.8825	  -7376.7023	 -21577.0038	   1607.5897	     17.1608	   5919.0500	  -3383.8419	   2335.8516	  -5149.3295	  -2500.6712	   5102.8825	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	
BPM.33L6.B2	     39.7957	    -19.8483	      0.8518	      3.9889	      0.8518	     -3.9889	     39.7957	     19.8483	     -8.9955	     23.1475	    -18.9659	     22.0821	     29.7216	      4.2416	   1835.4333	   -921.5626	   1835.4333	    921.5626	   -706.6304	  -1531.7735	   1039.5075	  -1226.7501	   1187.9400	    225.8259	 -13341.9458	  18492.4309	   1187.9400	   -225.8259	  -5494.4301	  -1450.5988	 -13341.9458	 -18492.4309	   1039.5075	   1226.7501	    547.9549	   6795.8594	   4762.6672	   3047.7058	  -5494.4301	   1450.5988	      0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	
BPM.32L6.B2	    -16.8508	    -21.9635	     -8.8532	      7.6264	     -8.8532	     -7.6264	    -16.8508	     21.9635	    -13.3847	    -29.8902	    -26.4560	     -9.8761	    -22.5586	    -20.3270	    137.0709	   -990.1880	    137.0709	    990.1880	   1664.5803	   -972.2553	  -1838.2538	   2872.6688	   1005.0874	   2509.8850	  18140.5957	  11366.6322	   1005.0874	  -2509.8850	   3594.0726	   4207.8340	  18140.5957	 -11366.6322	  -1838.2538	  -2872.6688	   1076.2428	  -6651.4074	   4100.6577	  -3762.3906	   3594.0726	  -4207.8340	      0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	
BPM.31L6.B2	    -27.6468	      1.4186	    -11.0423	     -3.8210	    -11.0423	      3.8210	    -27.6468	     -1.4186	     18.0331	     27.3379	     -6.8744	    -27.3900	     26.7258	     14.4159	   -953.9582	    298.7425	   -953.9582	   -298.7425	  -1808.4992	   -667.3715	   3339.2231	    693.6742	   1840.5987	  -1980.4396	  17217.1014	  12722.1396	   1840.5987	   1980.4396	   2650.4776	  -4857.8204	  17217.1014	 -12722.1396	   3339.2231	   -693.6742	  -5542.4729	   3831.5060	  -5564.6598	     75.2953	   2650.4776	   4857.8204	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	
BPM.30L6.B2	    -26.1989	     15.5424	      7.0738	    -10.9351	      7.0738	     10.9351	    -26.1989	    -15.5424	    -24.0280	    -21.5278	      7.7487	    -27.0578	    -12.2896	     27.9545	    882.2950	    579.0396	    882.2950	   -579.0396	   -585.1767	   1862.4496	   1872.1068	  -2355.4219	  -2836.2605	    101.8493	  -8510.8548	  19521.0965	  -2836.2605	   -101.8493	  -2533.6662	  -4831.8124	  -8510.8548	 -19521.0965	   1872.1068	   2355.4219	   6459.8813	  -2899.3880	   2270.8364	  -5032.7215	  -2533.6662	   4831.8124	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	
BPM.29L6.B2	    -11.6859	     22.5150	     15.3201	     -2.1012	     15.3201	      2.1012	    -11.6859	    -22.5150	     22.6181	    -20.8062	     -7.5258	    -32.7773	    -33.2847	    -12.8356	    623.0369	   -511.0087	    623.0369	    511.0087	  -1059.4932	  -1755.7640	   -261.5441	  -4214.6176	    451.3837	   3531.0049	 -13116.3397	  15042.3206	    451.3837	  -3531.0049	  -5408.0538	   2894.6001	 -13116.3397	 -15042.3206	   -261.5441	   4214.6176	    336.8470	   7775.0481	   6292.0797	     17.3320	  -5408.0538	  -2894.6001	     -0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	
BPM.28L6.B2	      6.8944	     40.3362	      1.2449	     -4.3906	      1.2449	      4.3906	      6.8944	    -40.3362	     12.5058	     17.6582	     29.1856	    -16.5150	     19.9139	     29.2502	    587.2904	  -1613.1918	    587.2904	   1613.1918	   1613.0942	   -927.6353	  -2492.7991	   1179.0187	   3091.7023	  -1331.1637	  18773.7578	   9659.1956	   3091.7023	   1331.1637	   6074.4283	   1270.7349	  18773.7578	  -9659.1956	  -2492.7991	  -1179.0187	   -171.3010	  -8172.4666	   1810.0786	  -6029.8210	   6074.4283	  -1270.7349	     -0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	
BPM.27L6.B2	     37.1336	     17.1941	      4.4208	     -1.1335	      4.4208	      1.1335	     37.1336	    -17.1941	    -15.1967	    -15.4039	     30.1526	     14.6748	    -26.2471	    -23.7321	  -1709.5883	    156.6653	  -1709.5883	   -156.6653	  -1742.0990	   -653.9952	   1991.0832	   1907.7934	  -2522.3536	  -2228.9295	  17991.2652	  11048.4396	  -2522.3536	   2228.9295	   -981.0720	  -6127.8659	  17991.2652	 -11048.4396	   1991.0832	  -1907.7934	  -5774.9839	   5785.1465	  -5369.7100	   3286.5328	   -981.0720	   6127.8659	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	
BPM.26L6.B2	     38.2359	     -1.5921	      0.2780	      3.2128	      0.2780	     -3.2128	     38.2359	      1.5921	     20.2714	      9.5983	     20.1429	     27.5949	     21.8108	    -27.7094	   1290.3607	   1017.4761	   1290.3607	  -1017.4761	   -644.2945	   1737.1856	   3189.3853	   -695.2516	    365.7209	   3227.8896	  -6820.5138	  20177.0655	    365.7209	  -3227.8896	  -5843.4306	  -2505.8824	  -6820.5138	 -20177.0655	   3189.3853	    695.2516	   6641.3153	  -4213.6906	   -843.6809	  -6328.2516	  -5843.4306	   2505.8824	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	
BPM.25L6.B2	     39.8051	    -19.8384	      0.8532	      3.9903	      0.8532	     -3.9903	     39.8051	     19.8384	     -8.9771	     23.1603	    -18.9587	     22.0852	     29.7288	      4.2075	   1591.0917	   -764.5998	   1591.0917	    764.5998	   -810.1573	  -1597.1236	   1564.2252	  -2097.1089	   2075.2550	    249.9000	 -13074.6660	  18158.1819	   2075.2550	   -249.9000	  -5752.7810	  -1278.7228	 -13074.6660	 -18158.1819	   1564.2252	   2097.1089	    698.5081	   7260.6004	   4734.7399	   2986.0460	  -5752.7810	   1278.7228	      0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	
BPM.24L6.B2	    -16.8279	    -21.9719	     -8.8569	      7.6255	     -8.8569	     -7.6255	    -16.8279	     21.9719	    -13.4224	    -29.8730	    -26.4615	     -9.8532	    -22.6164	    -20.2671	     71.3910	   -707.1997	     71.3910	    707.1997	   1726.8774	  -1078.0580	  -2788.1805	   3247.1798	   1655.7821	   1909.0382	  17758.6862	  11167.4339	   1655.7821	  -1909.0382	   3899.6031	   4230.8378	  17758.6862	 -11167.4339	  -2788.1805	  -3247.1798	    975.7622	  -7133.5077	   4025.6133	  -3760.6370	   3899.6031	  -4230.8378	      0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	
BPM.23L6.B2	    -26.9609	      0.5235	    -10.6985	     -3.3724	    -10.6985	      3.3724	    -26.9609	     -0.5235	     17.5741	     27.5302	     -7.5942	    -28.3149	     27.1059	     14.2379	   -660.9006	    254.2805	   -660.9006	   -254.2805	  -1913.2605	   -631.8292	   4049.7624	   1617.9568	   1015.9092	  -2316.7567	  16928.1205	  12445.3515	   1015.9092	   2316.7567	   2579.8407	  -5358.2960	  16928.1205	 -12445.3515	   4049.7624	  -1617.9568	  -5739.5059	   4265.1740	  -5586.5166	    109.6473	   2579.8407	   5358.2960	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	
BPM.22L6.B2	    -26.0229	     14.4316	      6.5558	    -10.7220	      6.5558	     10.7220	    -26.0229	    -14.4316	    -23.6251	    -21.8685	      7.5623	    -28.2135	    -12.0953	     28.3152	    648.8079	    399.9956	    648.8079	   -399.9956	   -551.7459	   1965.3016	   3030.1051	  -2449.3937	  -2498.2709	    925.2212	  -8314.0768	  19166.7951	  -2498.2709	   -925.2212	  -2993.1214	  -5040.0000	  -8314.0768	 -19166.7951	   3030.1051	   2449.3937	   6742.5147	  -3276.5357	   2252.6217	  -5064.9827	  -2993.1214	   5040.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	
BPM.21L6.B2	    -11.9932	     21.4312	     14.7910	     -2.2770	     14.7910	      2.2770	    -11.9932	    -21.4312	     22.9615	    -20.3936	     -7.2223	    -33.9061	    -33.5815	    -12.5349	    372.8248	   -370.3693	    372.8248	    370.3693	  -1153.1348	  -1801.2370	    405.9848	  -5102.0370	   1295.6531	   3516.1216	 -12814.9692	  14791.8804	   1295.6531	  -3516.1216	  -5894.6748	   3075.0688	 -12814.9692	 -14791.8804	    405.9848	   5102.0370	    534.0140	   8193.7322	   6312.5283	    -65.1792	  -5894.6748	  -3075.0688	     -0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	
BPM.20L6.B2	      5.7468	     40.2914	      0.6930	     -4.3037	      0.6930	      4.3037	      5.7468	    -40.2914	     11.9987	     17.7781	     30.3438	    -16.6023	     20.3745	     29.1359	    463.9122	  -1325.7585	    463.9122	   1325.7585	   1645.3469	  -1029.0831	  -3530.1385	   1520.6373	   3709.2770	  -1962.2894	  18472.9898	   9453.5643	   3709.2770	   1962.2894	   6567.5355	   1431.7255	  18472.9898	  -9453.5643	  -3530.1385	  -1520.6373	   -310.2907	  -8618.1802	   1724.7401	  -6077.6791	   6567.5355	  -1431.7255	     -0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	      0.0000	      0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	     -0.0000	     -0.0000	     -0.0000	      0.0000	
