* NAME                                S               BETX               ALFX               BETY               ALFY                MUX                MUY                 DX                 DY                DPX                DPY                  X                  Y                K0L                 K0                K1L               K1SL                K2L                K3L                K4L                 WX                 WY               PHIX               PHIY               DMUX               DMUY KEYWORD                           DBX                DBY                R11                R12                R21                R22 
$ %s                                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le                %le %s                                %le                %le                %le                %le                %le                %le 
 "MB.B19R2.B2"              7372.191588        100.8866695       -1.750241917        63.96201013        1.188026425        18.60753548        17.51369381        1.416503246     -0.02076284434      0.02431118144     0.002957059123    1.567496028e-08   -8.641296905e-11     0.005099988074                  0                 -0                 -0                 -0                 -0                 -0        184.5190999        441.7995022        37.73109349        34.51083356        32.26651912       -15.43525303 "SBEND"                              0                  0   -3.067598704e-06    0.0001579363557    4.048657315e-08   -3.591729842e-06
 "MB.C19R2.B2"              7387.852083        165.5800805       -2.380693297        35.99796288        0.597616225        18.62686722        17.56660597        1.833672848      0.02554616439      0.02940819471     0.002957059123    1.970988699e-08   -1.036401479e-10     0.005099988074                  0                 -0                 -0                 -0                 -0                 -0        184.9013864         441.226468        37.76932572         34.6167083        32.24196562        5.627646502 "SBEND"                              0                  0   -2.433336307e-06    0.0001397973096    4.047941357e-08   -4.225719665e-06
 "BPM.19R2.B2"               7389.00533        171.1246935        -2.42713311        34.66970526       0.5541380966        18.62795762        17.57180241         1.86758777      0.02895638499      0.02940819471     0.002957059123    2.000700023e-08   -1.049087667e-10                 -0                  0                 -0                 -0                 -0                 -0                 -0        184.9296438        441.1842345         37.7714748         34.6271049        32.21510111         7.27453925 "MONITOR"                            0                  0    -2.38665353e-06    0.0001376764115    4.047941357e-08   -4.272402441e-06
 "MQT.19R2.B2"               7389.91933        175.5971983       -2.470411599        33.68783706       0.5209215123         18.6287968        17.57605942        1.894477997      0.03165895402      0.02947785605     0.002955909533     2.02425948e-08   -1.059135804e-10                 -0                  0   -3.686243092e-05                 -0                 -0                 -0                 -0        184.9520713        441.1507594        37.77312802        34.63562187        32.19258601        8.543971924 "QUADRUPOLE"                         0                  0   -2.354637865e-06    0.0001359190122    4.072506782e-08   -4.314461733e-06
 "MQ.19R2.B2"                7393.31733        177.1081161        2.471514883        33.37673677      -0.5083537084        18.63181199        17.59249108        1.911707777      0.04325143541     -0.02406850879     0.004004496022    2.023762176e-08    -1.14309856e-10                 -0                  0      0.02786931233                 -0                 -0                 -0                 -0        184.9782756        441.0664642         37.7791473        34.66846786        32.09844687        12.70452125 "QUADRUPOLE"                         0                  0    1.288493457e-06    0.0001292178752   -4.163196391e-08   -5.866618433e-07
 "MB.A20R2.B2"              7409.982578        105.8750476        1.802828603        60.79186012       -1.136693754        18.65122941        17.65280719        1.547042308       0.1099873527     -0.01897160508     0.004004496053    1.505651835e-08   -1.834288965e-10     0.005099988074                  0                 -0                 -0                 -0                 -0                 -0        170.7796371        443.5438844        37.82093439        34.78936659        31.03135762         16.0529096 "SBEND"                              0                  0    5.949787108e-07    0.0001095275247   -4.162709366e-08    1.070639009e-07
 "MB.B20R2.B2"              7425.643072        59.25206777        1.174264922        105.6410852       -1.727150966        18.68290655         17.6841105        1.286383821        0.172699742     -0.01387415925     0.004004496053    1.018734217e-08   -2.483807299e-10     0.005099988074                  0                 -0                 -0                 -0                 -0                 -0        171.3097107        443.4738643        37.88460233        34.85176297        27.75954769         10.1031953 "SBEND"                              0                  0    -5.67190012e-08    0.0001120941759   -4.162625456e-08    7.589600923e-07
 "MB.C20R2.B2"              7441.303567        32.31848442        0.545569005        168.9840143       -2.317608178         18.7411551         17.7028081        1.105556841       0.2354121313    -0.008776318225     0.004004496053     5.31787582e-09   -3.133325633e-10     0.005099988074                  0                 -0                 -0                 -0                 -0                 -0        171.8407235         443.404709         38.0014112        34.88894781         18.5475036        4.407876826 "SBEND"                              0                  0   -7.083702475e-07    0.0001350753282   -4.162422977e-08    1.410834665e-06
 "BPM.20R2.B2"              7442.456814        31.11353348       0.4992640403        174.3797103       -2.361089768        18.74694457        17.70387733        1.095435575       0.2400303057    -0.008776318225     0.004004496053    4.959277782e-09   -3.181156516e-10                 -0                  0                 -0                 -0                 -0                 -0                 -0        171.8798819        443.3996384        38.01301301        34.89107079        17.54797624        4.041489749 "MONITOR"                            0                  0   -7.563732802e-07     0.000137574655   -4.162422977e-08    1.458837698e-06
 "MQT.20R2.B2"              7443.370814        30.23424648       0.4631103442         178.728308       -2.398773048        18.75168814        17.70470133        1.087410879       0.2436911156    -0.008795947992     0.004008877885    4.675059154e-09   -3.219073886e-10                 -0                  0    1.802852449e-05                 -0                 -0                 -0                 -0        171.9109247        443.3956268        38.02251828        34.89270649        16.73302947        3.756410504 "QUADRUPOLE"                         0                  0   -7.919049815e-07    0.0001396341301   -4.161152014e-08    1.499391026e-06
 "MQ.20R2.B2"               7446.768814        29.95029651      -0.4473276262        180.1614642        2.409993156        18.76999273        17.70766674        1.102286456       0.2470917679      0.02016183164     -0.00259546438    3.795522813e-09   -3.225805496e-10                 -0                  0     -0.02666296253                 -0                 -0                 -0                 -0        171.9481207        443.4046047        38.05922369        34.89862849        13.67727165        2.711235256 "QUADRUPOLE"                         0                  0   -4.698291635e-06    0.0001477994036    4.102612455e-08   -2.274582075e-06
 "MB.A21R2.B2"              7463.434062        55.98736896       -1.115003686        110.3302714        1.780235198        18.83670027        17.72652364        1.474737007       0.2038377113      0.02525944413    -0.002595464422     4.60696391e-10   -2.473372787e-10     0.005099988074                  0                 -0                 -0                 -0                 -0                 -0        170.6898177        435.4334994        38.19103484        34.94066938         5.73807588       -4.526413848 "SBEND"                              0                  0    -4.01470332e-06    0.0001768015049     4.09972893e-08   -2.957867768e-06
 "MB.B21R2.B2"              7479.094557        100.7346195       -1.742290919        63.83926331        1.188445486        18.87013424        17.75639723        1.906756045       0.1631914544       0.0303563368    -0.002595464422   -2.673087347e-09   -1.766304467e-10     0.005099988074                  0                 -0                 -0                 -0                 -0                 -0         170.402101        436.0156742        38.25842231        35.00037918        4.808480257       -17.27628311 "SBEND"                              0                  0   -3.372375979e-06    0.0001832954757    4.099127472e-08   -3.599863889e-06
 "MB.C21R2.B2"              7494.755051        165.1263086       -2.369378088         35.8836945       0.5966557736        18.88950733        17.80944973         2.41858892       0.1225451975      0.03545236478    -0.002595464422   -5.806794944e-09   -1.059236147e-10     0.005099988074                  0                 -0                 -0                 -0                 -0                 -0        170.1165227        436.5978574        38.29768942        35.10644693        5.365589296       -38.78380663 "SBEND"                              0                  0   -2.730159246e-06    0.0001696778787    4.098409254e-08   -4.241757471e-06
 "BPM.21R2.B2"              7495.908299        170.6445374       -2.415570141        34.55776931       0.5530760572        18.89060076        17.81466287        2.459474266       0.1195519851      0.03545236478    -0.002595464422   -6.037557432e-09   -1.007167251e-10                 -0                  0                 -0                 -0                 -0                 -0                 -0        170.0955086        436.6407795        38.29991477        35.11687044        5.420639184       -40.52730049 "MONITOR"                            0                  0    -2.68289445e-06     0.000167880124    4.098409254e-08   -4.289022267e-06
 "MQT.21R2.B2"              7496.822299        175.0957197       -2.458633783        33.57791741       0.5197749078        18.89144233        17.81893374         2.49189238       0.1171790362      0.03554401254    -0.002599799251   -6.220483439e-09   -9.658945731e-11                 -0                  0   -3.686243092e-05                 -0                 -0                 -0                 -0        170.0788374        436.6748014        38.30162843        35.12541001        5.464689185       -41.88168958 "QUADRUPOLE"                         0                  0   -2.651536802e-06    0.0001663778765     4.12413209e-08   -4.332665828e-06
 "MQ.21R2.B2"               7500.220299        176.5710028        2.468630105        33.26636464      -0.5068013911        18.89446643        17.83541975        2.503766317       0.1132930413     -0.03472299357    0.0005781074743   -6.622947967e-09    -8.51767498e-11                 -0                  0      0.02786931233                 -0                 -0                 -0                 -0        170.0555121        436.7561848        38.30769265        35.15840155        5.634885456       -46.41285184 "QUADRUPOLE"                         0                  0    1.867566319e-06    0.0001606077053   -2.595259159e-08    2.454495519e-07
 "MB.A22R2.B2"              7516.885546        105.4455949        1.799253337        60.65133307       -1.136436661        18.91395326        17.89591446        1.961534549       0.1229273446     -0.02962697986     0.000578107431   -6.943160952e-09    -5.14725013e-11     0.005099988074                  0                 -0                 -0                 -0                 -0                 -0        187.9184428        433.5854138        38.34048131        35.27889127        7.195789637       -51.54315148 "SBEND"                              0                  0    1.435396756e-06    0.0001407795305   -2.594788936e-08    6.778881259e-07
 "MB.B22R2.B2"              7532.546041        58.94474877        1.170041361        105.5115672       -1.728111044        18.94577947        17.92727396        1.534003075       0.1319807929       -0.024530123     0.000578107431    -7.24386513e-09   -1.980029183e-11     0.005099988074                  0                 -0                 -0                 -0                 -0                 -0        187.3516504         433.617837        38.40390318        35.34182688        11.28275649       -46.57390557 "SBEND"                              0                  0    1.029299401e-06    0.0001352784318   -2.594625471e-08    1.084234016e-06
 "MB.C22R2.B2"              7548.206535        32.15359731       0.5406976317        168.9036285       -2.319785428        19.00434355        17.94598756        1.186296055       0.1410342412     -0.01943256741     0.000578107431   -7.544362972e-09    1.187191764e-11     0.005099988074                  0                 -0                 -0                 -0                 -0                 -0          186.78488         433.650961        38.52079934        35.37947069        21.63454578       -41.40700535 "SBEND"                              0                  0    6.232355002e-07    0.0001425001519   -2.594388101e-08    1.490549022e-06
 "BPM.22R2.B2"              7549.359783        30.95993714       0.4943450034        174.3044497       -2.363356652        19.01016223        17.94705728        1.163885498       0.1417009421     -0.01943256741     0.000578107431   -7.566483309e-09    1.420427638e-11                 -0                  0                 -0                 -0                 -0                 -0                 -0        186.7431181        433.6534324        38.53241956        35.38162611        22.70005544       -41.06882534 "MONITOR"                            0                  0    5.933157882e-07    0.0001435348837   -2.594388101e-08    1.520468734e-06
 "MQ.22R2.B2"               7553.671783        29.83350558      -0.4498794787        180.0894148        2.408931237        19.03331366        17.95084823        1.126711692       0.1383244642      0.01058403141    -0.003190379858   -7.965845677e-09    2.215536847e-11                 -0                  0     -0.02666296253                 -0                 -0                 -0                 -0        186.6610718        433.6449967        38.57862398        35.38922945        26.72422305       -39.83659925 "QUADRUPOLE"                         0                  0   -3.400527281e-06    0.0001480302104    2.132504898e-08   -2.288680812e-06
 "MB.A23R2.B2"               7570.33703        56.02051208       -1.121448592        110.2899273         1.77939479        19.10013886        17.96971238        1.339546387      0.08515599599      0.01568176424    -0.003190379777   -1.171778634e-08    4.717703385e-11     0.005099988074                  0                 -0                 -0                 -0                 -0                 -0        188.1575791        442.7881118        38.71361388        35.42280617        34.00846749       -32.99031053 "SBEND"                              0                  0   -3.044859813e-06    0.0001606346292    2.132220807e-08     -2.6440638e-06
 "MB.B23R2.B2"              7585.997525        101.0269064       -1.752393445        63.82197946        1.187813381        19.13351369        17.99959559        1.621576742      0.03519307037      0.02077905106    -0.003190379777   -1.524318011e-08    7.069013568e-11     0.005099988074                  0                 -0                 -0                 -0                 -0                 -0        188.3703593         442.198156        38.77986178        35.48258572        34.10174641       -20.45193822 "SBEND"                              0                  0   -2.710684672e-06     0.000161680232    2.131706882e-08   -2.977944049e-06
 "MB.C23R2.B2"              7601.658019        165.7922832       -2.383137075        35.88294666       0.5962319725        19.15281951        18.05265613        1.983429057     -0.01476985524        0.025875746    -0.003190379777    -1.87681397e-08    9.420323752e-11     0.005099988074                  0                 -0                 -0                 -0                 -0                 -0        188.5847707        441.6082601        38.81797309         35.5887199        32.98374941        1.934431123 "SBEND"                              0                  0   -2.376602794e-06    0.0001522650983    2.131132236e-08   -3.311739474e-06
 "BPM.23R2.B2"              7602.811267        171.3425576       -2.429598428        34.55798128       0.5526675957        19.15390852         18.0578693        2.013270192     -0.01844915226        0.025875746    -0.003190379777   -1.902769956e-08    9.593475513e-11                 -0                  0                 -0                 -0                 -0                 -0                 -0        188.6006683        441.5647793        38.82011426        35.59914721          32.896333        3.841497846 "MONITOR"                            0                  0   -2.352025568e-06    0.0001511583108    2.131132236e-08     -3.3363167e-06
 "MQS.23R2.B2"              7603.725267        175.8175195       -2.466421124        33.57926233       0.5181408826        19.15474663         18.0621401        2.036920624     -0.02136515938        0.025875746    -0.003190379777   -1.923341235e-08    9.730706013e-11                 -0                  0                 -0                 -0                 -0                 -0                 -0         188.613275        441.5303188         38.8217613        35.60768957         32.8273486        5.338500767 "QUADRUPOLE"                         0                  0   -2.332547019e-06    0.0001502408653    2.131132236e-08   -3.355795248e-06
 "MQ.23R2.B2"               7607.123267        177.2826092        2.481081456        33.27899296      -0.5086052809        19.15775845        18.07862264        2.036007583     -0.03332004604     -0.03139951025    -0.003960113661    -1.91604465e-08    1.067294542e-10                 -0                  0      0.02786931233                 -0                 -0                 -0                 -0        188.6345163        441.4556496         38.8277681        35.64063213        32.56723835        10.48514538 "QUADRUPOLE"                         0                  0    1.748245781e-06    0.0001468399052   -2.159344529e-08    8.322280808e-07
 "MB.A24R2.B2"              7623.788514        105.7939434        1.808599338        60.73538972       -1.138918854        19.17717374        18.13906127        1.549168272     -0.09931631915     -0.02630270229    -0.003960113621   -1.391461831e-08    1.788983449e-10     0.005099988074                  0                 -0                 -0                 -0                 -0                 -0        175.3321018        443.9061192        38.87364685        35.76196449        30.48403282        18.25909456 "SBEND"                              0                  0    1.388574172e-06    0.0001375707405   -2.159643744e-08    1.192154849e-06
 "MB.B24R2.B2"              7639.449009        59.04608341        1.176468306         105.683351       -1.731230663        19.20891915        18.17037297        1.173701722      -0.1613336576     -0.02120514685    -0.003960113621   -8.984653037e-09     2.46716152e-10     0.005099988074                  0                 -0                 -0                 -0                 -0                 -0        175.9466477        443.9386686        38.93726995        35.82437606        25.86114063        14.52652053 "SBEND"                              0                  0    1.050631177e-06    0.0001397893196   -2.159393477e-08    1.530348496e-06
 "MB.C24R2.B2"              7655.109503        32.09935752       0.5442047958        169.1831042       -2.323542472        19.26748233        18.18905576       0.8780698892       -0.223350996     -0.01610698739    -0.003960113621   -4.054431837e-09    3.145339592e-10     0.005099988074                  0                 -0                 -0                 -0                 -0                 -0        176.5616623        443.9721204        39.05452762        35.86152979        15.71393544        9.944383123 "SBEND"                              0                  0     7.12746274e-07    0.0001525957948   -2.159081701e-08    1.868498552e-06
 "BPM.24R2.B2"              7656.262751        30.89785607        0.497637142        174.5926451       -2.367160636        19.27331178        18.19012372       0.8594945483      -0.2279179866     -0.01610698739    -0.003960113621   -3.691361197e-09    3.195280994e-10                 -0                  0                 -0                 -0                 -0                 -0                 -0        176.6069888        443.9746162        39.06619614        35.86365009        14.75208246        9.635181017 "MONITOR"                            0                  0    6.878467215e-07    0.0001539573784   -2.159081701e-08    1.893398105e-06
 "MQ.24R2.B2"               7660.574751        29.73955584      -0.4449377371        180.3859492        2.413079921        19.29652346        18.19390842       0.8243043416      -0.2352739804     0.005928721421     0.002322240111   -2.458067767e-09    3.246870124e-10                 -0                  0     -0.02666296253                 -0                 -0                 -0                 -0        176.7127466        443.9897182        39.11270519        35.87119896        11.27093616         8.50128356 "QUADRUPOLE"                         0                  0   -3.596113016e-06    0.0001595997156    2.105311725e-08   -2.220871467e-06
 "MB.A25R2.B2"              7677.239998        55.75592332       -1.116151252         110.461736        1.782730209        19.36362956        18.21274225       0.9595615104      -0.1965732755      0.01102708539     0.002322240049    1.515866415e-09     2.51560814e-10     0.005099988074                  0                 -0                 -0                 -0                 -0                 -0        175.3886282        436.7277308        39.24626778        35.91165883        6.263255163        2.071857255 "SBEND"                              0                  0    -3.24458429e-06    0.0001766630375    2.107286308e-08   -2.572090125e-06
 "MB.B25R2.B2"              7692.900493        100.5911739       -1.746762568        63.90128893        1.190384497        19.39715814        18.24258318        1.168702597      -0.1602058474      0.01612513541     0.002322240049    5.250168354e-09    1.828434156e-10     0.005099988074                  0                 -0                 -0                 -0                 -0                 -0         175.306245        437.3197135        39.31389214        35.97134214        7.324916219       -10.05785489 "SBEND"                              0                  0   -2.914279629e-06    0.0001820244813     2.10678586e-08   -2.902066434e-06
 "MB.C25R2.B2"              7708.560988        165.1749698       -2.377173302        35.89369561       0.5980387844        19.41654223        18.29560126        1.457678544      -0.1238384194       0.0212227261     0.002322240049    8.984320746e-09    1.141260172e-10     0.005099988074                  0                 -0                 -0                 -0                 -0                 -0        175.2262421        437.9116175        39.35322778        36.07737976        9.003657788         -32.620582 "SBEND"                              0                  0     -2.5840581e-06    0.0001770468492    2.106225401e-08    -3.23196008e-06
 "BPM.25R2.B2"              7709.714235        170.7114605       -2.423610082        34.56462774       0.5544181239        19.41763529        18.30081315        1.482153596      -0.1211603022       0.0212227261     0.002322240049    9.259296917e-09    1.090656306e-10                 -0                  0                 -0                 -0                 -0                 -0                 -0        175.2204216        437.9552371        39.35545574        36.08780364        9.119326218       -34.60740497 "MONITOR"                            0                  0   -2.559768111e-06    0.0001762716456    2.106225401e-08   -3.256250068e-06
 "MQ.25R2.B2"               7714.026235        176.6557814         2.46917329        33.27106951      -0.5068463121        19.42149918        18.32156696        1.508053999      -0.1161918404     -0.02110842094   -0.0009226324687    9.867337209e-09    9.446207728e-11                 -0                  0      0.02786931233                 -0                 -0                 -0                 -0        175.1997422        438.0601052        39.36323858        36.12933585        9.544892295       -41.66460877 "QUADRUPOLE"                         0                  0    2.276535061e-06    0.0001731784042   -5.393022786e-09    1.620274554e-06
 "MB.A26R2.B2"              7730.691482        105.5111255        1.799865015        60.65643247        -1.13641539        19.44097523         18.3820545        1.192724114      -0.1315677394     -0.01601083321   -0.0009226325141    9.299287458e-09    6.703643251e-11     0.005099988074                  0                 -0                 -0                 -0                 -0                 -0         183.630036        436.2990662         39.3954273        36.24998074        12.06750371       -51.30340634 "SBEND"                              0                  0    2.186916311e-06    0.0001637381939   -5.394212242e-09     1.71019816e-06
 "MB.B26R2.B2"              7746.351977        58.99011584        1.170717217        105.5150259        -1.72802755        19.47277902        18.41341215       0.9784371469       -0.146016621     -0.01091278875   -0.0009226325141    8.765213162e-09    4.126428793e-11     0.005099988074                  0                 -0                 -0                 -0                 -0                 -0        183.0043633        436.2241857         39.4589799           36.31291        17.23071378        -48.6677618 "SBEND"                              0                  0    2.102754274e-06    0.0001575931784   -5.391018123e-09     1.79465153e-06
 "MB.C26R2.B2"              7762.012472        32.17679195       0.5414375878        168.9034976        -2.31963971        19.53129739        18.43212544       0.8439904582      -0.1604655026    -0.005814433456   -0.0009226325141    8.230889195e-09    1.549214334e-11     0.005099988074                  0                 -0                 -0                 -0                 -0                 -0        182.3784716        436.1499661        39.57596136        36.35055068        27.55951613       -44.68633418 "SBEND"                              0                  0    2.018634789e-06    0.0001540880361   -5.387670445e-09     1.87905378e-06
 "BPM.26R2.B2"              7763.165719        30.98141964       0.4950896738        174.3039774       -2.363206351        19.53711196        18.43319517       0.8372849782      -0.1615295261    -0.005814433456   -0.0009226325141    8.191531705e-09     1.35942686e-11                 -0                  0                 -0                 -0                 -0                 -0                 -0        182.3323601        436.1445382        39.58758641        36.35270591        28.47690861        -44.4093227 "MONITOR"                            0                  0    2.012421473e-06    0.0001539342301   -5.387670445e-09    1.885267097e-06
 "MQ.26R2.B2"               7767.477719        29.84989981      -0.4495429803        180.0876934        2.409051816         19.5602489        18.43698614       0.8465125278      -0.1587930109       0.0163864255     0.003392411814    8.382063618e-09    6.091995613e-12                 -0                  0     -0.02666296253                 -0                 -0                 -0                 -0        182.2159263        436.1256719        39.63378996        36.36030827        31.67975417       -43.38744192 "QUADRUPOLE"                         0                  0   -2.156445553e-06    0.0001536439766   -4.390561407e-11    -2.14081596e-06
 "MB.A27R2.B2"              7784.142966        56.01672838       -1.120574286        110.2851775        1.779455714        19.62705699        18.45585078        1.156048675      -0.1022576272      0.02148456877     0.003392411913    1.146110802e-08   -2.529155698e-11     0.005099988074                  0                 -0                 -0                 -0                 -0                 -0        183.6798855        444.2733721        39.76790635        36.39540351        35.19427062       -37.43283232 "SBEND"                              0                  0   -2.156918755e-06    0.0001539147982   -4.738929434e-11   -2.140063196e-06
 "MB.B27R2.B2"              7799.803461        100.9878247       -1.751013823        63.81620267        1.187818039        19.66043951        18.48573602        1.528955737     -0.04913077844      0.02658209952     0.003392411913    1.435418186e-08   -5.478298598e-11     0.005099988074                  0                 -0                 -0                 -0                 -0                 -0        183.6813796        443.6859076        39.83412556        36.45515059        33.24184494       -25.70032769 "SBEND"                              0                  0   -2.157408494e-06    0.0001541886489   -5.128104626e-11   -2.139293219e-06
 "MB.C27R2.B2"              7815.463956        165.7020786       -2.381252294        35.87790515       0.5961803634        19.67975437        18.53880292        1.981687397     0.003996070376       0.0316788731     0.003392411913    1.724684683e-08   -8.427441498e-11     0.005099988074                  0                 -0                 -0                 -0                 -0                 -0        183.6849216        443.0985109        39.87220984        36.56126091        31.08519092       -2.689362529 "SBEND"                              0                  0   -2.157958651e-06     0.000154483178   -5.517133747e-11   -2.138462306e-06
 "BPM.27R2.B2"              7816.617203         171.247963       -2.427676442        34.55306359       0.5526118432        19.68084397        18.54401683        2.018220973     0.007908360426       0.0316788731     0.003392411913    1.745984568e-08   -8.644617986e-11                 -0                  0                 -0                 -0                 -0                 -0                 -0        183.6852878         443.055209        39.87434883          36.571687        30.94411716      -0.5833794131 "MONITOR"                            0                  0   -2.158022277e-06    0.0001545057355   -5.517133747e-11   -2.138398679e-06
 "MQS.27R2.B2"              7817.531203        175.7193845       -2.464469652        33.57444955       0.5180818461        19.68168255        18.54828824        2.047175463      0.01100902492       0.0316788731     0.003392411913    1.762865677e-08   -8.816740046e-11                 -0                  0                 -0                 -0                 -0                 -0                 -0        183.6855865        443.0208903        39.87599412        36.58022843        30.83424225        1.093083331 "QUADRUPOLE"                         0                  0   -2.158072704e-06    0.0001545237175   -5.517133747e-11   -2.138348253e-06
 "MQ.27R2.B2"               7820.929203        177.1798714        2.480196896        33.27422097       -0.508546926        19.68469609        18.56477315        2.065209559      0.02321150498     -0.02617446589      0.00387984604    1.748963471e-08   -9.851136954e-11                 -0                  0      0.02786931233                 -0                 -0                 -0                 -0        183.6989229        442.9580508        39.88199878        36.61317153        30.43017023        7.061316493 "QUADRUPOLE"                         0                  0    2.089285341e-06    0.0001547826777    2.652127249e-10    2.232479461e-06
 "MB.A28R2.B2"               7837.59445        105.7203045        1.807737533        60.72968604        -1.13892125        19.70412382        18.62521933        1.665445996      0.08787009915     -0.02107780482      0.00387984605    1.233999292e-08   -1.730662584e-10     0.005099988074                  0                 -0                 -0                 -0                 -0                 -0         173.848956        445.1868226         39.9318427        36.73467357        27.54352038        19.02029852 "SBEND"                              0                  0    2.094091929e-06    0.0001570918803      2.7378132e-10    2.227957115e-06
 "MB.B28R2.B2"              7853.254945        58.99910525          1.1756277        105.6786156       -1.731290096        19.73589325        18.65653323        1.371802007       0.1486304077     -0.01598054175      0.00387984605    7.500461064e-09   -2.431262113e-10     0.005099988074                  0                 -0                 -0                 -0                 -0                 -0        174.4751678        445.3197825        39.99530587        36.79709521        22.15759499        17.60772107 "SBEND"                              0                  0    2.098696211e-06    0.0001591187995    2.778294345e-10    2.223640634e-06
 "MB.C28R2.B2"               7868.91544        32.07837464       0.5433854847        169.1811235       -2.323658942        19.79450093        18.67521655        1.157987091       0.2093907163     -0.01088282348      0.00387984605     2.66071556e-09   -3.131861641e-10     0.005099988074                  0                 -0                 -0                 -0                 -0                 -0        175.1016833        445.4536276        40.11244595        36.83425578        12.65195389        14.25906031 "SBEND"                              0                  0    2.103367381e-06     0.000161004997    2.818696352e-10    2.219260815e-06
 "BPM.28R2.B2"              7870.068687        30.87876111       0.4968194053        174.5909379       -2.367281306        19.80033409        18.67628452        1.145436504       0.2138651385     -0.01088282348      0.00387984605    2.304309222e-09   -3.183454171e-10                 -0                  0                 -0                 -0                 -0                 -0                 -0        175.1478492        445.4635153        40.12410673        36.83637654        11.89409628        14.01501154 "MONITOR"                            0                  0    2.103692447e-06    0.0001611382759    2.818696352e-10    2.218935749e-06
 "MQ.28R2.B2"               7874.380687        29.72631671      -0.4454061197        180.3854206        2.412928731        19.82355821        18.68006924        1.145159312       0.2214592062       0.0192709581    -0.002027104734     1.03875347e-09   -3.241570188e-10                 -0                  0     -0.02666296253                 -0                 -0                 -0                 -0        175.2805108        445.4881599         40.1706017        36.84392674        9.432906646        13.10663087 "QUADRUPOLE"                         0                  0   -2.261513667e-06    0.0001618154335   -2.164379215e-10   -2.028515441e-06
 "MB.A29R2.B2"              7891.045935        55.76717464       -1.117152401         110.465153        1.782644607          19.890673         18.6989028        1.502762757       0.1876770046      0.02436850779    -0.002027104722   -3.456547819e-09   -2.537611493e-10     0.005099988074                  0                 -0                 -0                 -0                 -0                 -0        173.1387146          433.44513          40.304343        36.88480054        8.439542827        7.669014929 "SBEND"                              0                  0   -2.265242223e-06    0.0001657630652   -2.442387749e-10   -2.024488551e-06
 "MB.B29R2.B2"              7906.706429         100.641621       -1.748264239        63.90642249        1.190360486        19.92418961        18.72874206           1.920829       0.1559315417      0.02946536328    -0.002027104722   -7.680726923e-09   -1.876094675e-10     0.005099988074                  0                 -0                 -0                 -0                 -0                 -0        173.2843794        434.0276437        40.37193988        36.94451698        11.43558733       -3.422575588 "SBEND"                              0                  0   -2.268788186e-06    0.0001695913613   -2.479172652e-10   -2.020637363e-06
 "MB.C29R2.B2"              7922.366924        165.2802871       -2.379175322        35.89861668       0.5980763644        19.94356262        18.78175415        2.418708677       0.1241860789      0.03456137946    -0.002027104722   -1.190468725e-08   -1.214577856e-10     0.005099988074                  0                 -0                 -0                 -0                 -0                 -0        173.4322074        434.6101257        40.41124815          37.050579        14.01829692       -26.07483825 "SBEND"                              0                  0   -2.272384628e-06    0.0001735363521   -2.515886937e-10   -2.016728619e-06
 "BPM.29R2.B2"              7923.520171         170.821438       -2.425648955        34.56945689       0.5544602395        19.94465498        18.78696531        2.458566497       0.1218483258      0.03456137946    -0.002027104722   -1.221572999e-08   -1.165863398e-10                 -0                  0                 -0                 -0                 -0                 -0                 -0        173.4431764        434.6530757         40.4134743        37.06100412        14.17865436       -28.20686404 "MONITOR"                            0                  0   -2.272674772e-06    0.0001738315213   -2.515886937e-10   -2.016438475e-06
 "MQ.29R2.B2"               7927.832171        176.7735486        2.470373665        33.27586398      -0.5069174764        19.94851633        18.80771617        2.498821266       0.1182112175     -0.03560773136     0.001260174106    -1.28288144e-08   -1.030324426e-10                 -0                  0      0.02786931233                 -0                 -0                 -0                 -0        173.4454478        434.7451101        40.42125583        37.10253667        14.75628765       -36.06158806 "QUADRUPOLE"                         0                  0    2.546704038e-06     0.000175107156    1.569493624e-08    2.895797248e-06
 "MB.A30R2.B2"              7944.497419        105.5907657         1.80095253         60.6626887       -1.136431953        19.96797848        18.86819585        1.941845255       0.1392123307      -0.0305116941     0.001260174106   -1.138878845e-08   -8.209297794e-11     0.005099988074                  0                 -0                 -0                 -0                 -0                 -0        172.8081668        434.5635102        40.46036578        37.22371646        17.86750593       -49.44414316 "SBEND"                              0                  0    2.808621697e-06    0.0001765632738    1.569993168e-08    2.634201043e-06
 "MB.B30R2.B2"              7960.157913        59.03735549        1.171698633        105.5209976       -1.727992817        19.99975722        18.89955096        1.500459044       0.1589472806     -0.02541478773     0.001260174106   -1.003524811e-08   -6.241595976e-11     0.005099988074                  0                 -0                 -0                 -0                 -0                 -0        172.2091485        434.3935322        40.52409916        37.28663398        23.27388081       -49.03643575 "SBEND"                              0                  0    3.054839283e-06     0.000169978745     1.57044799e-08    2.388299334e-06
 "MB.C30R2.B2"              7975.818408        32.19495576       0.5423127953        168.9075781       -2.319553682        20.05823377        18.91826349        1.138898242       0.1786822304     -0.02031715743     0.001260174106   -8.681421917e-09   -4.273894158e-11     0.005099988074                  0                 -0                 -0                 -0                 -0                 -0         171.610022        434.2241546         40.6412296        37.32426654        31.74599008       -46.28745363 "SBEND"                              0                  0    3.301105304e-06    0.0001556864246     1.57085808e-08    2.142329595e-06
